recipe_config_id,pipeline_recipe_id,feature_recipe_id,prescreen_recipe_id,prescreen_name,prescreen_methods,rank_aggregation,feature_size,model_spec_id,base_model_family,model_kind,model_params,inner_selection_rank,inner_oof_business_score,inner_oof_optimal_k,inner_oof_f1_score,inner_oof_roc_auc_score,selection_artifact,outer_fold,selected_features_text,selected_feature_count,status,error,duration_seconds,outer_business_score,outer_optimal_k,outer_tp_at_optimal_k,outer_fp_at_optimal_k,outer_gross_score,feature_penalty,outer_f1_score,outer_roc_auc_score,outer_n_predictions,outer_selected_rate,outer_threshold,outer_scoring_strategy,outer_max_targets,outer_gross_score_scale,outer_business_score_unscaled_rate_fold,outer_gross_score_unscaled_rate_fold
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,"var_175,var_190,var_214,var_254,var_341,var_379",6,ok,,0.4570149070004845,5325.0,198,153,45,6525.0,1200.0,0.44028776978417267,0.7016772603813737,1000,0.198,0.5297131887514082,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,105.0,1305.0
ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",16,4920.0,1000.0,0.4869565217391303,0.6819800495012376,round2_inner_oof_scores.csv,2,"var_175,var_190,var_214,var_341,var_379",5,ok,,0.4723724030000085,4800.0,200,144,56,5800.0,1000.0,0.41319942611190824,0.6605437795760647,1000,0.2,0.5343412005349576,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,160.0,1160.0
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,2,"var_159,var_190,var_254,var_264,var_308,var_379",6,ok,,0.15283615099997405,5350.0,197,153,44,6550.0,1200.0,0.44189383070301286,0.6855886811925229,1000,0.197,0.7419546842575073,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,110.0,1310.0
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,2,"var_159,var_190,var_254,var_264,var_308,var_379",6,ok,,0.3929164339997442,5525.0,199,156,43,6725.0,1200.0,0.4482758620689655,0.6803244916817006,1000,0.199,0.517784761904655,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,145.0,1345.0
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,2,"var_175,var_190,var_214,var_341,var_379",5,ok,,0.4007442629999787,4900.0,199,145,54,5900.0,1000.0,0.41666666666666663,0.6613798096731482,1000,0.199,0.5260172391206448,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,180.0,1180.0
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,2,"var_175,var_190,var_214,var_341,var_379",5,ok,,0.2737706249999974,4650.0,200,142,58,5650.0,1000.0,0.40746054519368724,0.6571036557316063,1000,0.2,0.5197088443839191,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,130.0,1130.0
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,3,"var_159,var_175,var_226,var_254,var_341,var_379",6,ok,,0.08460415799982002,4550.0,196,142,54,5750.0,1200.0,0.4097421203438396,0.6740067841085456,1000,0.196,0.6782047152519226,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-50.0,1150.0
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,3,"var_159,var_175,var_226,var_254,var_341,var_379",6,ok,,0.2948021170004722,4600.0,200,144,56,5800.0,1200.0,0.4126074498567335,0.6763268212291396,1000,0.2,0.5219658668489957,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-40.0,1160.0
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,3,"var_159,var_214,var_226,var_254,var_341,var_379",6,ok,,0.4626891770003567,4975.0,200,149,51,6175.0,1200.0,0.4269340974212034,0.6764428230851693,1000,0.2,0.5249020363128816,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,35.0,1235.0
ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",16,4920.0,1000.0,0.4869565217391303,0.6819800495012376,round2_inner_oof_scores.csv,3,"var_175,var_214,var_254,var_341,var_379",5,ok,,0.5218895999996676,4950.0,200,146,54,5950.0,1000.0,0.41833810888252143,0.687046992751884,1000,0.2,0.5377651906917431,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,190.0,1190.0
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,3,"var_159,var_175,var_226,var_254,var_341,var_379",6,ok,,0.14082117100042524,4600.0,200,144,56,5800.0,1200.0,0.4126074498567335,0.676530824493192,1000,0.2,0.7658273577690125,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-40.0,1160.0
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,3,"var_159,var_175,var_226,var_254,var_341,var_379",6,ok,,0.3900300559998868,4800.0,198,146,52,6000.0,1200.0,0.4195402298850574,0.6795428726859629,1000,0.198,0.523236730578229,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,0.0,1200.0
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,3,"var_175,var_214,var_254,var_341,var_379",5,ok,,0.39122018800026126,4950.0,200,146,54,5950.0,1000.0,0.41833810888252143,0.6886390182242916,1000,0.2,0.5263607849634994,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,190.0,1190.0
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,3,"var_175,var_214,var_254,var_341,var_379",5,ok,,0.2670919230004074,5175.0,200,149,51,6175.0,1000.0,0.4269340974212034,0.6889470231523704,1000,0.2,0.5193610031399772,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,235.0,1235.0
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,4,"var_10,var_159,var_190,var_254,var_415,var_463",6,ok,,0.14177794400075072,4100.0,199,137,62,5300.0,1200.0,0.3931133428981348,0.6453623257972128,1000,0.199,0.6593391299247742,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-140.0,1060.0
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,4,"var_10,var_159,var_190,var_254,var_415,var_463",6,ok,,0.3979897979997986,4025.0,199,136,63,5225.0,1200.0,0.3902439024390244,0.6266980271684347,1000,0.199,0.5276278392234139,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-155.0,1045.0
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,4,"var_159,var_175,var_190,var_254,var_341,var_379",6,ok,,0.4691113849994508,5125.0,200,151,49,6325.0,1200.0,0.4326647564469913,0.6993071889150226,1000,0.2,0.5337245267291939,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,65.0,1265.0
ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",16,4920.0,1000.0,0.4869565217391303,0.6819800495012376,round2_inner_oof_scores.csv,4,"var_175,var_190,var_254,var_341,var_379",5,ok,,0.6425276800000574,5025.0,200,147,53,6025.0,1000.0,0.42120343839541546,0.6839749435990976,1000,0.2,0.5469089680423163,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,205.0,1205.0
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,4,"var_10,var_159,var_190,var_254,var_415,var_463",6,ok,,0.2281143529999099,3775.0,197,132,65,4975.0,1200.0,0.38108882521489973,0.6445023120369926,1000,0.197,0.7414796948432922,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-205.0,995.0
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,4,"var_10,var_159,var_190,var_254,var_415,var_463",6,ok,,0.4866587719998279,4225.0,197,138,59,5425.0,1200.0,0.3971223021582734,0.6296380742091873,1000,0.197,0.529372346808158,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,-115.0,1085.0
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,4,"var_175,var_190,var_254,var_341,var_379",5,ok,,0.42144875199937815,4900.0,199,145,54,5900.0,1000.0,0.41606886657101866,0.6852829645274323,1000,0.199,0.5350908021003082,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,180.0,1180.0
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,4,"var_175,var_190,var_254,var_341,var_379",5,ok,,0.2763267440004711,4950.0,200,146,54,5950.0,1000.0,0.41833810888252143,0.6788308612937807,1000,0.2,0.5252112350538577,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,190.0,1190.0
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379,var_463",6,ok,,0.12463228799970238,5500.0,200,156,44,6700.0,1200.0,0.4469914040114613,0.6876850029600474,1000,0.2,0.6383155584335327,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,140.0,1340.0
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379,var_463",6,ok,,0.42492709499947523,5525.0,199,156,43,6725.0,1200.0,0.44763271162123386,0.6916990671850749,1000,0.199,0.5226035429167297,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,145.0,1345.0
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,5,"var_116,var_190,var_214,var_254,var_341,var_379",6,ok,,0.6275171520001095,5275.0,200,153,47,6475.0,1200.0,0.4383954154727794,0.6997591961471384,1000,0.2,0.5271748904561806,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,95.0,1295.0
ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",16,4920.0,1000.0,0.4869565217391303,0.6819800495012376,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379",5,ok,,1.063508861999253,5700.0,197,155,42,6700.0,1000.0,0.4469914040114613,0.6991671866749868,1000,0.197,0.5389046881470675,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,340.0,1340.0
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379,var_463",6,ok,,0.2958756110001559,5350.0,200,154,46,6550.0,1200.0,0.44126074498567336,0.6810908974543592,1000,0.2,0.7298729419708252,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,110.0,1310.0
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379,var_463",6,ok,,0.9142151679998278,5575.0,200,157,43,6775.0,1200.0,0.4498567335243553,0.6901910430566889,1000,0.2,0.524314168923718,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,155.0,1355.0
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379",5,ok,,0.885166093999942,5725.0,199,156,43,6725.0,1000.0,0.44763271162123386,0.6970751532024512,1000,0.199,0.5281116054592992,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,345.0,1345.0
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,5,"var_175,var_190,var_214,var_254,var_379",5,ok,,0.6126959310004167,5775.0,197,156,41,6775.0,1000.0,0.4498567335243553,0.6966191459063344,1000,0.197,0.5206699829381888,rate_matched_test_top1000_contact_rate_scaled_gross,200,5.0,355.0,1355.0
